database_identifier	chemical_formula	smiles	inchi	metabolite_identification	chemical_shift	multiplicity	taxid	species	database	database_version	reliability	uri	search_engine	search_engine_score	smallmolecule_abundance_sub	smallmolecule_abundance_stdev_sub	smallmolecule_abundance_std_error_sub	AKI_8_24_01_110722	AKI_8_24_03_110722	AKI_8_24_07_110722	AKI_8_24_09_110722	AKI_8_24_10_110722	AKI_8_24_11_110722	AKI_8_24_12_110722	AKI_8_24_13_110722	AKI_8_24_14_110722	AKI_8_24_16_110722	AKI_8_24_19_110722	AKI_8_24_20_110722	AKI_8_24_21_110722	AKI_8_24_22_110722	AKI_8_24_23_110722	AKI_8_24_24_110722	AKI_8_24_26_110722	AKI_8_24_27_110722	AKI_8_24_30_110722	AKI_8_24_31_110722	AKI_8_24_32_110722	AKI_8_24_33_110722	AKI_8_24_34_110722	AKI_8_24_37_110729	AKI_8_24_39_110729	AKI_8_24_40_110729	AKI_8_24_41_110729	AKI_8_24_42_110729	AKI_8_24_43_110729	AKI_8_24_44_110729	AKI_8_24_50_110729_2	AKI_8_24_51_110729	AKI_8_24_52_110729	AKI_8_24_53_110729	AKI_8_24_55_110729	AKI_8_24_56_110729	AKI_8_24_57_110729	AKI_8_24_58_110729	AKI_8_24_59_110729	AKI_8_24_60_110729	AKI_8_24_61_110729	AKI_8_24_63_110729	AKI_8_24_64_110729	AKI_8_24_66_110729	AKI_8_24_67_110729	AKI_8_24_68_110729	AKI_8_24_69_110729	AKI_8_24_72_110729	AKI_8_24_73_110812	AKI_8_24_77_110812	AKI_8_24_78_110812	AKI_8_24_79_110812	AKI_8_24_81_110812	AKI_8_24_84_110812	AKI_8_24_85_110812	AKI_8_24_86_110812	AKI_8_24_87_110812	AKI_8_24_88_110812	AKI_8_24_91_110812	AKI_8_24_93_110812	AKI_8_24_95_110812	AKI_8_24_096_110812_B	AKI_8_24_97_110812	AKI_8_24_100_110812	AKI_8_24_101_110812	AKI_8_24_102_110812	AKI_8_24_104_110812	AKI_8_24_105_110812	AKI_8_24_107_110812	AKI_8_24_108_110812	AKI_8_24_109_110812	AKI_8_24_110_110812	AKI_8_24_02_110722	AKI_8_24_04_110722	AKI_8_24_05_110722	AKI_8_24_06_110722	AKI_8_24_08_110722	AKI_8_24_15_110722	AKI_8_24_17_110722	AKI_8_24_18_110722	AKI_8_24_28_110722	AKI_8_24_29_110722	AKI_8_24_35_110722	AKI_8_24_36_110722	AKI_8_24_38_110729	AKI_8_24_45_110729	AKI_8_24_46_110729	AKI_8_24_48_110729	AKI_8_24_49_110729	AKI_8_24_62_110729	AKI_8_24_65_110729	AKI_8_24_70_110729	AKI_8_24_71_110729	AKI_8_24_74_110812	AKI_8_24_75_110812	AKI_8_24_76_110812	AKI_8_24_80_110812	AKI_8_24_82_110812	AKI_8_24_89_110812	AKI_8_24_90_110812	AKI_8_24_92_110812	AKI_8_24_94_110812_2	AKI_8_24_98_110812	AKI_8_24_99_110812	AKI_8_24_103_110812	AKI_8_24_106_110812
					9.4		NCBITaxon:xon_9606	Homo sapiens										-0.002487738	-0.005893061	-0.001797208	-0.004168771	-0.003958924	-0.004661965	-9.91E-4	-0.006644245	-0.005893061	-6.86E-4	-0.002487738	-0.001433214	-0.001591698	-0.001158594	-0.002621702	-0.001797208	-0.006644245	-0.004637999	-0.00268277	-0.004999438	-0.002776946	-0.003574701	-0.004517689	-0.004517689	-0.003274869	-0.002621702	-0.001185199	0.019029779	-0.001170135	-0.003989044	-0.002776946	-9.61E-4	0.004853934	-0.004079369	-0.00409559	-0.002621702	-0.004661965	-0.002237695	-0.003298371	-0.004637999	-0.006644245	-0.001546187	-0.004079369	-0.004661965	-0.003989044	-0.004168771	-0.00232162	-0.004661965	-0.002869423	-0.004168771	-0.001409795	-0.002208407	-0.003958924	-0.004168771	-0.002869423	-0.003207515	-0.002437107	-0.003989044	-0.002869423	-0.001433214	-0.004079369	-0.003207515	-0.003574701	-0.004999438	-0.003059975	-0.003514076	-0.002437107	-0.00442684	-0.002776946	-0.001762167	-0.002208407	-0.002869423	-0.002437107	-0.002437107	-0.001854789	-0.002237695	-0.004999438	-0.004079369	-0.005893061	-0.004079369	-0.001591698	-0.002437107	-0.006644245	-0.004944142	-0.002437107	-0.003514076	-0.004919648	-0.006644245	-0.001546187	-0.001797208	-0.001391696	-0.006054942	-0.00442684	-0.003989044	-0.003425984	-0.00442684	-0.003555979	-0.004168771	0.008148697	-0.001266622	-0.002869423	-0.003958924	-0.004944142	-0.004517689	-0.001158594	-0.003514076
					9.39		NCBITaxon:xon_9606	Homo sapiens										-0.00442684	-0.002621702	-0.001513363	-0.004944142	-0.005177543	-0.002621702	-0.001170135	-0.004517689	-0.004944142	-8.89E-4	-0.003059975	-0.00442684	-0.00268277	-0.001797208	-0.003989044	-0.004944142	-0.004637999	-0.003207515	-0.001546187	-0.006054942	-0.001287208	-0.003298371	-0.003958924	-0.004168771	-0.001158594	-0.002487738	-0.001287208	0.018578568	-0.001296369	-0.003555979	-0.002237695	-0.001170135	0.004603343	-0.002307128	-0.003709802	-0.003989044	-0.003207515	-0.002776946	-0.002776946	-0.003882386	-0.005558847	-0.003138624	-0.001170135	-0.002307128	-0.003882386	-0.003298371	-0.001352823	-0.005558847	-0.003207515	-0.00442684	-0.002336111	-0.002776946	-0.002237695	-0.003555979	-0.002621702	-0.004517689	-0.001483233	-0.003514076	-0.003882386	-0.005177543	-0.004919648	-0.003609854	-0.001797208	-0.003555979	-0.003425984	-0.00442684	-0.002208407	-0.005893061	-0.00212872	-0.001591698	-0.00124676	-0.003989044	-0.003425984	-0.006644245	-0.004079369	-0.001287208	-0.002336111	-0.004661965	-0.005177543	-0.005558847	-0.002972749	-0.001591698	-0.003574701	-0.008815806	-0.003425984	-0.003609854	-0.004944142	-0.004919648	-0.004637999	-0.004637999	-0.001103745	-0.005558847	-0.008815806	-0.003274869	-0.004944142	-0.003989044	-0.001854789	-0.003274869	0.00807392	-0.002776946	-0.005558847	-0.003207515	-0.003514076	-0.001797208	-0.001762167	-0.001198832
					9.38		NCBITaxon:xon_9606	Homo sapiens										-0.003555979	-0.002336111	-0.003425984	-0.008815806	-0.00409559	-0.003274869	-0.001229226	-0.00442684	-0.004517689	-9.75E-4	-0.003138624	-0.001483233	-0.004168771	-0.002307128	-0.002437107	-0.003514076	-0.005177543	-0.004661965	-0.001854789	-0.005558847	-0.001854789	-0.003709802	-0.005558847	-0.004661965	-0.003882386	-0.001546187	-0.002237695	0.018384957	-0.003425984	-0.002307128	-0.003609854	-0.001391696	0.004524595	-0.002208407	-0.004637999	-0.004944142	-0.003989044	-0.001797208	-0.003555979	-0.00409559	-0.005177543	-0.008815806	-0.001391696	-0.006644245	-0.005893061	-0.001304609	-0.006054942	-0.004168771	-0.003555979	-0.005177543	-0.00212872	-0.004517689	-0.002776946	-0.002776946	-0.001854789	-0.004168771	-0.002776946	-0.001797208	-0.005177543	-0.006644245	-0.003425984	-0.002972749	-0.004168771	-0.001498298	-0.001797208	-0.004079369	-0.003609854	-0.003958924	-0.003882386	-0.001797208	-0.004168771	-0.003958924	-0.003609854	-0.003298371	-0.003882386	-0.003425984	-0.002208407	-0.004919648	-0.004168771	-0.004919648	-0.001149798	-0.003298371	-0.003609854	-0.006644245	-0.001409795	-0.003425984	-0.006644245	-0.004079369	-0.002437107	-0.002621702	-0.001433214	-0.003609854	-0.003709802	-0.003425984	-0.001762167	-0.00409559	-0.003709802	-0.003298371	0.008009501	-0.002437107	-0.001483233	-0.004637999	-0.006644245	-0.004999438	-0.001546187	-0.004661965
					9.37		NCBITaxon:xon_9606	Homo sapiens										-0.006644245	-0.003362178	-0.004919648	-0.003425984	-0.00255472	-0.003298371	-0.001483233	-0.003989044	-0.006644245	-0.001198832	-0.003882386	-0.006054942	-0.005177543	-0.002869423	-0.002237695	-0.001546187	-0.003555979	-0.003138624	-0.002487738	-0.004637999	-0.006644245	-0.003958924	-0.008815806	-0.003274869	-0.001546187	-0.00212872	-0.003555979	0.017661211	-0.006054942	-0.004637999	-0.005177543	-0.001266622	0.004344064	-0.003709802	-0.00268277	-0.002208407	-0.003514076	-0.002487738	-0.004079369	-0.005177543	-0.004517689	-0.003958924	-0.001762167	-0.00442684	-0.003274869	-0.00124676	-0.004517689	-0.003958924	-0.002307128	-0.002223051	-0.003298371	-0.002437107	-0.003555979	-0.003425984	-0.002307128	-0.002437107	-0.003207515	-0.004999438	-0.008815806	-0.004168771	-0.001591698	-0.002437107	-0.002208407	-0.003514076	-0.005177543	-0.005177543	-0.002307128	-0.003709802	-0.004517689	-0.004944142	-0.003425984	-0.003059975	-0.003958924	-0.003138624	-0.003138624	-0.005893061	-0.001158594	-0.005177543	-0.004517689	-0.002336111	-0.001070019	-0.004517689	-0.003989044	-0.002237695	-0.008815806	-0.00442684	-0.004661965	-0.004661965	-0.003138624	-0.00212872	-0.004919648	-0.002307128	-0.003882386	-0.005558847	-0.001347558	-0.002972749	-0.008815806	-0.003514076	0.007940105	-0.005893061	-0.001433214	-0.006644245	-0.00212872	-0.001591698	-0.001433214	-0.004079369
					9.36		NCBITaxon:xon_9606	Homo sapiens										-0.001797208	-0.004637999	-0.003574701	-0.002972749	-0.003298371	-0.004079369	-0.003425984	-0.004168771	-0.008815806	-0.004517689	-0.004079369	-0.004517689	-0.006054942	-0.003989044	-0.008815806	-0.005558847	-0.002487738	-0.002776946	-0.003609854	-0.00268277	-0.008815806	-0.004661965	-0.006054942	-0.003709802	-0.001797208	-0.00268277	-0.005177543	0.01706404	-0.005893061	-0.006054942	-0.004661965	-0.001854789	0.004092958	-0.005893061	-0.003574701	-0.001409795	-0.001352823	-0.00212872	-0.006054942	-0.001304609	-0.002237695	-0.003989044	-0.002621702	-0.003425984	-0.00409559	-0.00409559	-0.002437107	-0.003274869	-0.004168771	-0.002621702	-0.004168771	-0.004661965	-0.00442684	-0.005558847	-0.004999438	-0.00268277	-0.005893061	-0.00409559	-0.006054942	-0.003609854	-0.001546187	-0.008815806	-0.003425984	-0.003425984	-0.002776946	-0.003274869	-0.003298371	-0.002621702	-0.004079369	-0.003609854	-0.001352823	-0.002972749	-0.005893061	-0.00442684	-0.003989044	-0.004661965	-0.003298371	-0.008815806	-0.003574701	-0.003574701	-0.001347558	-0.00442684	-0.008815806	-9.75E-4	-0.005893061	-0.006054942	-0.001483233	-0.00409559	-0.002972749	-0.004517689	-0.001797208	-0.002869423	-0.001513363	-0.008815806	-0.005893061	-0.003555979	-0.004919648	-0.004661965	0.007781324	-0.004919648	-0.004517689	-0.003555979	-0.005177543	-0.002336111	-0.002307128	-0.005558847
					9.35		NCBITaxon:xon_9606	Homo sapiens										-0.003207515	-0.003207515	-0.005177543	-0.001352823	-0.003609854	-0.003989044	-0.004944142	-0.002208407	-0.002336111	-0.001347558	-0.003609854	-0.002208407	-0.001546187	-0.004919648	-0.003514076	-0.003274869	-0.001433214	-0.003555979	-0.004517689	-0.003514076	-0.003709802	-0.001170135	-0.002869423	-0.003138624	-0.004944142	-0.001762167	-0.002621702	0.016809404	-0.001433214	-0.001513363	-0.004919648	-0.002487738	0.00401584	-0.003138624	-0.001854789	-0.003514076	-0.002437107	-0.003059975	-0.003882386	-0.004168771	-0.004079369	-0.003709802	-0.00212872	-0.005177543	-0.003514076	-0.00356534	-0.005893061	-0.006644245	-0.003574701	-0.003574701	-0.005558847	-0.004919648	-0.003609854	-0.003958924	-0.003138624	-0.003138624	-0.002972749	-0.001347558	-0.006644245	-0.001198832	-0.003989044	-0.003425984	-0.006644245	-0.004944142	-0.002208407	-0.006644245	-0.002776946	-0.003574701	-0.003574701	-0.00442684	-0.004944142	-0.006054942	-0.002869423	-0.004661965	-0.001513363	-0.003709802	-0.003958924	-0.004168771	-0.002972749	-0.001287208	-0.001546187	-0.002776946	-0.001391696	-0.001070019	-0.00442684	-0.003709802	-0.003609854	-0.002237695	-0.001762167	-0.003609854	-0.003989044	-0.001103745	-0.00268277	-0.002972749	-0.00409559	-0.003609854	-0.002437107	-0.002621702	0.007695002	-0.00124676	-0.008815806	-0.002621702	-0.005893061	-0.002208407	-0.003274869	-0.003958924
					9.34		NCBITaxon:xon_9606	Homo sapiens										-0.001762167	-0.001762167	-0.002307128	-0.001675692	-0.003514076	-0.002208407	-0.00212872	-0.002621702	-0.001675692	-9.61E-4	-0.001352823	-0.00409559	-0.001483233	-0.001762167	-0.003425984	-0.002307128	-0.001854789	-0.003274869	-0.002972749	-0.002208407	-0.001158594	-0.001675692	-0.002776946	-0.003207515	-0.002336111	-0.003609854	-0.002307128	0.016300633	-0.001591698	-0.004919648	-0.001762167	-0.001797208	0.003939334	-0.003574701	-0.001591698	-0.001591698	-0.004637999	-0.003138624	-0.001304609	-0.001433214	-0.001854789	-0.001121444	-0.001513363	-0.001015039	-0.002336111	-0.004079369	-0.003882386	-0.003138624	-0.00212872	-0.001591698	-0.002487738	-0.001352823	-0.002487738	-0.001762167	-0.003514076	-0.002487738	-0.001433214	-0.001483233	-0.00268277	-0.003514076	-0.00268277	-0.003555979	-0.001304609	-0.00124676	-0.001513363	-0.003207515	-0.001352823	-0.002237695	-0.001391696	-0.002307128	-0.004637999	-0.002307128	-0.002487738	-0.003989044	-0.001675692	-0.002972749	-0.002437107	-0.001483233	-0.001352823	-0.002621702	-0.001121444	-0.002237695	-0.003059975	-0.005893061	-0.002307128	-0.002237695	-0.001131328	-0.00268277	-0.002776946	-0.003298371	-0.001170135	-0.001229226	-0.004637999	-0.005177543	-0.006644245	-0.004637999	-0.003882386	-0.001513363	0.007442522	-0.001158594	-0.003059975	-0.001675692	-0.001762167	-0.003609854	-0.003709802	-0.002237695
					9.33		NCBITaxon:xon_9606	Homo sapiens										-0.002208407	-0.003059975	-0.001675692	-0.004517689	-0.001483233	-0.003059975	-0.002437107	-0.005177543	-0.004637999	-0.00124676	-0.001086507	-9.75E-4	-0.004079369	-0.00124676	-0.004999438	-0.002621702	-0.001762167	-0.003574701	-0.002208407	-0.003709802	-0.003609854	-0.001483233	-0.004661965	-0.002621702	-0.002487738	-0.003207515	-0.001149798	0.016220699	-0.001675692	-0.00442684	-0.001483233	-0.001158594	0.004176526	-0.001591698	-0.004517689	-0.004168771	-0.001433214	-0.002972749	-0.00409559	-0.003709802	-0.002972749	-0.001675692	-0.001121444	-0.004637999	-0.002487738	-0.00212872	-0.006644245	-0.002621702	-0.003425984	-0.004999438	-0.001352823	-0.002972749	-0.00268277	-0.003514076	-0.00442684	-0.002208407	-0.001347558	-0.001391696	-0.003274869	-0.003989044	-0.001797208	-0.002776946	-0.002972749	-0.001304609	-0.008815806	-0.002869423	-0.001296369	-0.001854789	-0.001762167	-0.001347558	-0.002621702	-0.003555979	-0.001854789	-0.002307128	-0.002776946	-0.003574701	-0.008815806	-0.004999438	-0.003958924	-0.004944142	-0.001352823	-0.003609854	-0.004168771	-0.001513363	-0.00212872	-0.003958924	-0.002621702	-0.003609854	-0.001266622	-0.001591698	-0.001061396	-0.003274869	-0.001675692	-0.004637999	-0.006054942	-0.003514076	-0.00442684	-0.002437107	0.007353651	-0.001762167	-0.00268277	-0.003989044	-0.002208407	-0.002237695	-0.008815806	-0.003207515
					9.32		NCBITaxon:xon_9606	Homo sapiens										-0.001304609	-0.003514076	-0.001347558	-0.002208407	-0.001352823	-0.003609854	-0.001061396	-0.008815806	-0.003609854	-0.001051544	-0.001158594	-0.001158594	-0.002869423	-8.43E-4	-0.004079369	-0.004999438	-0.003574701	-0.005177543	-0.001198832	-0.002437107	-0.001591698	-0.004944142	-0.003425984	-0.00268277	-0.001762167	-0.001797208	-0.001131328	0.015845426	-0.001121444	-0.001121444	-0.001591698	-0.001352823	0.003742548	-0.001409795	-0.002208407	-0.001675692	-0.002487738	-0.005177543	-0.001433214	-0.004661965	-0.002437107	-0.005558847	-0.001854789	-9.16E-4	-0.002237695	-0.003425984	-0.001591698	-0.005177543	-0.002776946	-0.004919648	-0.003425984	-0.003609854	-0.004517689	-0.002336111	-0.004637999	-0.003609854	-0.003274869	-0.003958924	-0.004919648	-0.004999438	-0.001762167	-0.001854789	-0.001675692	-0.001391696	-0.003514076	-0.00268277	-0.003514076	-0.002487738	-0.002972749	-0.003298371	-0.005893061	-0.003882386	-0.003138624	-0.004999438	-0.001391696	-0.00442684	-0.003555979	-0.003274869	-0.00442684	-0.003207515	-0.001170135	-0.001513363	-0.00212872	-0.001546187	-0.001347558	-0.003574701	-0.001433214	-0.003425984	-0.003709802	-0.003989044	-0.00268277	-0.001266622	-0.003514076	-0.004079369	-0.001433214	-0.002621702	-0.002776946	-0.003989044	0.007269431	-0.001591698	-0.003989044	-0.002237695	-0.003298371	-0.002776946	-0.001198832	-0.001762167
					9.31		NCBITaxon:xon_9606	Homo sapiens										-0.003609854	-0.001854789	-0.003882386	-0.003555979	-0.00124676	-0.004999438	-0.00409559	-0.002972749	-0.00409559	-0.002621702	-0.004517689	-0.002237695	-0.001675692	-0.003138624	-0.001483233	-0.004637999	-0.003709802	-0.002237695	-0.003059975	-0.004919648	-0.001483233	-0.001352823	-0.001131328	-0.001304609	-0.004661965	-0.001483233	-0.00212872	0.015757479	-0.002336111	-0.003274869	-0.001546187	-0.001409795	0.003691597	-0.002972749	-0.004079369	-0.005893061	-0.004168771	-0.004637999	-0.004661965	-0.001762167	-0.002869423	-0.00212872	-0.00442684	-0.001433214	-0.004661965	-0.002237695	-0.002972749	-0.001391696	-0.003138624	-0.004079369	-0.003059975	-0.001762167	-0.003274869	-0.002307128	-0.004079369	-0.001675692	-0.003609854	-0.00124676	-0.00124676	-0.006054942	-0.003059975	-0.00409559	-0.002621702	-0.001158594	-0.002307128	-0.005893061	-0.001762167	-0.001675692	-0.002307128	-0.003207515	-0.004919648	-0.002237695	-0.002972749	-0.003059975	-0.002208407	-0.003059975	-0.006054942	-0.003425984	-0.003989044	-0.003958924	-0.001185199	-0.003709802	-0.001409795	-0.001051544	-0.004661965	-0.004168771	-0.003514076	-0.003207515	-0.001591698	-0.004079369	-0.003514076	-0.002237695	-0.001854789	-0.003574701	-0.001854789	-0.002776946	-0.003958924	-0.002972749	0.007192337	-0.004637999	-0.003882386	-0.00442684	-0.004168771	-0.001409795	-0.003574701	-0.003709802
					9.3		NCBITaxon:xon_9606	Homo sapiens										-0.001483233	-0.002972749	-0.002487738	-0.004661965	-0.002237695	-0.002776946	-0.001591698	-0.001513363	-0.001797208	-0.001546187	-0.005177543	-0.004944142	-0.002776946	-0.002336111	-0.003709802	-0.003138624	-0.001347558	-0.00442684	-0.003425984	-0.003574701	-0.002972749	-0.001391696	-0.004999438	-0.006054942	-0.002972749	-0.002869423	-0.001591698	0.01511431	-0.001304609	-0.003709802	-0.001409795	-0.001229226	0.003619548	-0.002621702	-0.00212872	-0.001762167	-0.005893061	-0.003298371	-0.005893061	-0.004517689	-0.002336111	-0.002487738	-0.002776946	-0.003882386	-0.006644245	-0.003958924	-0.003574701	-0.003574701	-0.002437107	-0.002776946	-0.003882386	-0.003059975	-0.001854789	-0.003882386	-0.003609854	-0.001797208	-0.005558847	-0.001854789	-0.002621702	-0.001229226	-0.006644245	-0.001391696	-0.003059975	-0.005177543	-0.001409795	-0.003298371	-0.00409559	-0.001433214	-0.001513363	-0.001854789	-0.003514076	-0.00212872	-0.003989044	-0.001797208	-0.001409795	-0.002869423	-0.004637999	-0.003514076	-0.001513363	-0.003989044	-0.001131328	-0.004999438	-0.003555979	-0.001675692	-0.003138624	-0.002869423	-0.002437107	-0.001854789	-9.38E-4	-0.002208407	-0.003059975	-0.002621702	-0.002208407	-0.00212872	-0.001409795	-0.001304609	-0.002237695	-0.001854789	0.006934529	-0.003059975	-0.003298371	-0.001433214	-0.002621702	-0.00268277	-0.003555979	-0.002307128
					9.29		NCBITaxon:xon_9606	Homo sapiens										-0.003059975	-8.89E-4	-0.004079369	-0.001001457	-0.001158594	-0.001198832	-0.00442684	-0.002437107	-0.001409795	-0.001070019	-0.001051544	-0.001229226	-0.001103745	-0.003274869	-9.61E-4	-0.001158594	3.61E-5	-0.001086507	-0.001103745	-6.86E-4	-9.16E-4	-0.001086507	-0.001198832	-0.002237695	-9.16E-4	-0.001070019	-0.003514076	0.014699926	-0.00268277	-8.89E-4	-0.002869423	-8.14E-4	0.003547197	-9.91E-4	-0.001391696	-8.89E-4	-0.001266622	-0.001546187	-9.38E-4	-9.61E-4	-4.63E-4	-5.9E-4	-7.55E-4	-8.74E-4	-8.74E-4	-9.91E-4	-0.001061396	-0.001015039	-0.001158594	-0.001086507	-0.001131328	-0.001015039	-0.001409795	-9.61E-4	-0.001797208	-0.001086507	-8.43E-4	-9.75E-4	-4.14E-4	-0.001103745	-0.002621702	-0.003514076	-0.001001457	-4.45E-4	-0.001001457	-0.002307128	-9.38E-4	-0.005177543	-0.001229226	-0.004637999	-0.001025185	-0.001675692	-0.001001457	-0.004944142	-0.005558847	-0.001797208	-0.001304609	-0.001131328	-0.001103745	-0.002307128	-0.001433214	-0.001483233	-9.61E-4	-6.63E-4	-0.001025185	-9.38E-4	-0.001025185	-0.001304609	-1.86E-4	-0.001061396	-0.001015039	-8.74E-4	-0.002487738	-9.38E-4	-5.72E-4	-0.001198832	-8.74E-4	-0.003138624	0.006839708	-0.001086507	-0.001170135	-0.001409795	-0.001001457	-0.001158594	-5.9E-4	-8.43E-4
					9.28		NCBITaxon:xon_9606	Homo sapiens										-4.14E-4	-0.001086507	-9.16E-4	-6.63E-4	-0.003574701	-0.001025185	-0.001304609	-6.14E-4	-6.32E-4	-3.73E-4	-0.001304609	-0.008815806	-5.5E-4	-5.9E-4	-0.003298371	-9.38E-4	-7.91E-4	-0.001070019	-0.001287208	-0.001001457	-8.14E-4	-0.002621702	-0.001352823	-4.14E-4	-0.001296369	-6.14E-4	-0.001086507	0.015684585	-2.52E-4	-0.001296369	-6.86E-4	-0.001121444	0.005043341	-5.28E-4	-0.001347558	-9.38E-4	-0.001546187	-0.001070019	-9.61E-4	-0.001409795	-8.89E-4	-9.16E-4	-0.001001457	-0.002336111	-0.001229226	-8.74E-4	-5.72E-4	-0.001287208	-9.91E-4	-9.75E-4	-7.91E-4	-8.14E-4	-8.14E-4	-0.001025185	-0.001304609	-0.001170135	-9.38E-4	-0.001198832	-0.001015039	-0.001015039	-0.001483233	-9.75E-4	-0.001131328	-7.91E-4	-9.38E-4	-0.001409795	-0.001591698	-5.9E-4	-4.63E-4	-6.63E-4	-0.001198832	-7.2E-4	-5.9E-4	-0.001061396	-7.2E-4	-9.16E-4	-0.002237695	-3.73E-4	-0.001070019	-0.001546187	-8.43E-4	-9.38E-4	-7.2E-4	-0.001433214	-0.001296369	-9.61E-4	-0.001086507	-0.001131328	-0.002487738	-3.58E-4	-0.001546187	-0.001015039	-8.89E-4	-0.001001457	-9.61E-4	-9.38E-4	-6.42E-5	-5.5E-4	0.007605733	-0.001061396	-8.43E-4	-6.42E-5	-0.002237695	-9.75E-4	-0.001015039	-0.001051544
					9.27		NCBITaxon:xon_9606	Homo sapiens										-0.003298371	-0.006644245	-0.001854789	-0.004919648	-0.004637999	-0.003555979	-4.63E-4	-0.002487738	-0.003138624	-0.00442684	-0.008815806	-0.006644245	-0.005558847	-0.003059975	-0.00212872	-0.004919648	-0.002307128	-0.001483233	-0.003882386	-0.001675692	-0.004919648	-0.005558847	-0.001391696	-0.001296369	-0.00409559	-0.002972749	-0.003138624	0.014470929	-0.002621702	-0.003425984	-0.003989044	-5.5E-4	0.00342226	-0.004661965	-0.006644245	-0.004999438	-0.005177543	-0.003709802	-0.003274869	-0.003425984	-0.003882386	-0.002437107	-0.004517689	-0.003138624	-0.004944142	-0.004919648	-0.004919648	-0.008815806	-0.003298371	-0.008815806	-0.003514076	-0.006054942	-0.003298371	-0.004661965	-0.003207515	-0.003958924	-0.008815806	-0.003207515	-0.005893061	-0.004919648	-5.9E-4	-0.001483233	-0.004661965	-0.003059975	-0.00409559	-0.001266622	-0.004661965	-0.001131328	-0.004919648	-0.001103745	-0.003274869	-0.003274869	-0.005177543	-0.001347558	-0.001591698	-0.003514076	-0.002621702	-0.003207515	-0.008815806	-0.003709802	-5.03E-4	-0.005558847	-0.002487738	-0.002208407	-0.001070019	-0.001762167	-0.001304609	-0.003574701	-0.00409559	-0.001433214	-0.006644245	-0.006644245	-6.14E-4	-0.002487738	-0.004999438	-0.001409795	-0.00212872	-0.001409795	0.007021069	-0.005558847	-0.002621702	-8.43E-4	-0.004661965	-0.003514076	-0.001347558	-0.004168771
					9.26		NCBITaxon:xon_9606	Homo sapiens										-0.003882386	-0.003882386	-0.00442684	-0.003989044	-0.003989044	-0.002869423	-0.003298371	-0.002336111	-0.003274869	-0.004637999	-0.00442684	-0.003298371	-0.008815806	-0.004517689	-0.005177543	-0.004517689	-0.003298371	-0.001296369	-0.004999438	-0.002621702	-0.00268277	-0.001797208	-0.002487738	-0.003609854	-0.003514076	-0.00442684	-0.005893061	0.01395726	-0.003709802	-0.004168771	-0.004637999	-0.002437107	0.003196718	-0.003059975	-0.004919648	-0.004517689	-0.001287208	-0.004079369	-0.002487738	-0.00124676	-0.001229226	-0.003298371	-0.002487738	-0.003274869	-0.005177543	-0.005558847	-0.002208407	-0.003298371	-0.004999438	-0.005893061	-0.006644245	-0.006644245	-0.005558847	-0.004079369	-0.003555979	-0.001409795	-0.004999438	-0.003274869	-0.003989044	-0.003059975	-9.75E-4	-0.00124676	-0.006054942	-0.004637999	-0.005558847	-0.004944142	-0.005558847	-0.003609854	-0.00409559	-0.004661965	-0.003989044	-0.005558847	-0.004079369	-0.003609854	-0.002336111	-0.002307128	-0.004919648	-0.003609854	-0.001433214	-0.002437107	-0.001304609	-0.003555979	-0.002972749	-0.003138624	-0.002487738	-0.001675692	-0.003989044	-0.004517689	-0.002869423	-0.004168771	-0.002972749	-0.003555979	-0.003425984	-0.003709802	-0.003709802	-0.003882386	-0.003609854	-0.003555979	0.006756134	-0.002972749	-0.003574701	-0.003059975	-0.003958924	-0.003207515	-0.006644245	-0.006054942
					9.25		NCBITaxon:xon_9606	Homo sapiens										-0.002972749	-0.002776946	-0.005558847	-0.003207515	-0.001591698	-0.001762167	-0.003882386	-0.003514076	-0.003555979	-0.001352823	-0.004661965	-0.002972749	-0.006644245	-0.006644245	-0.002776946	-0.002776946	-0.004944142	-0.002487738	-0.005558847	-0.003207515	-0.00442684	-0.003138624	-0.002972749	-0.004637999	-0.003298371	-0.004168771	-0.004637999	0.013618874	-0.004637999	-0.003298371	-0.004944142	-0.001433214	0.003037488	-0.004637999	-0.004661965	-0.003958924	-0.003709802	-0.003555979	-0.006644245	-0.003958924	-0.005893061	-0.004919648	-0.00409559	-0.004517689	-0.00442684	-0.004661965	-0.003425984	-0.004079369	-0.003958924	-0.003514076	-0.003274869	-0.005177543	-0.004168771	-0.00442684	-0.00409559	-0.002237695	-0.00409559	-0.00268277	-0.004079369	-0.001391696	-0.008815806	-0.005893061	-0.001296369	-0.003274869	-0.005893061	-0.003425984	-0.003574701	-0.005558847	-0.006054942	-0.003059975	-0.003882386	-0.00409559	-0.003514076	-0.004079369	-0.008815806	-0.004944142	-0.005893061	-0.004637999	-0.003609854	-0.003298371	-0.001675692	-0.003958924	-0.003138624	-0.001015039	-0.001762167	-0.003555979	-0.002208407	-0.00442684	-0.001483233	-0.003138624	-0.003555979	-0.004079369	-0.005177543	-0.001762167	-0.004661965	-0.005558847	-0.006644245	-0.005893061	0.006564655	-0.006644245	-0.001352823	-0.003574701	-0.00442684	-0.001304609	-0.004168771	-0.003138624
